No,Year,ODV,ONC,ODD,Order,ID,YID,Species_vi,Species_en,Species_sci,Peri_cm,DBH_cm,Ht_m,Hdc_m,E_m,W_m,S_m,N_m,Quality,Long,Lat,Ghi_chu,Note,Hreg_m,AGB_Hreg,AGB_Ho,AGB_kg
568,2020,17,3,20,10,17_3_20_10,2020_17_3_20_10,Mạ sưa,Ma sua,Helicia nilagirica Bedd,27,8.6,0,0,0,0,0,0,a,103.8013701,22.32200064,Cung goc,Same stump,7.328318186,17.56300392,0,17.56300392
569,2020,17,3,20,9,17_3_20_9,2020_17_3_20_9,Mạ sưa,Ma sua,Helicia nilagirica Bedd,21,6.7,0,0,0,0,0,0,a,103.8013673,22.32200062,Cung goc,Same stump,6.411717622,9.543909577,0,9.543909577
570,2020,17,3,20,11,17_3_20_11,2020_17_3_20_11,Mạ sưa,Ma sua,Helicia nilagirica Bedd,53.3,17,0,0,0,0,0,0,a,103.8013732,22.32200066,Cung goc,Same stump,10.55361772,92.80856941,0,92.80856941
571,2020,17,3,20,12,17_3_20_12,2020_17_3_20_12,Mạ sưa,Ma sua,Helicia nilagirica Bedd,40.5,12.9,0,0,0,0,0,0,a,103.8013767,22.3220006,Cung goc,Same stump,9.104391978,47.29107666,0,47.29107666
572,2020,17,3,20,13,17_3_20_13,2020_17_3_20_13,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,64.2,20.4,0,0,0,0,0,0,a,103.8014184,22.32202285,0,0,11.63537341,144.8848988,0,144.8848988
573,2020,17,3,20,14,17_3_20_14,2020_17_3_20_14,Sảng nhung,Sang nhung,Sterculia lanceolata Cav,74.8,23.8,0,0,0,0,0,0,a,103.8014282,22.32200071,0,0,12.63604696,211.1398073,0,211.1398073
574,2020,17,3,20,16,17_3_20_16,2020_17_3_20_16,Vỏ mản,Vo man,Ficus glandulifera Wall,32.6,10.4,0,0,0,0,0,0,a,103.8013952,22.32195557,0,0,8.112938852,27.940012,0,27.940012
575,2020,17,3,20,17,17_3_20_17,2020_17_3_20_17,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,40.5,12.9,0,0,0,0,0,0,a,103.801245,22.32193188,0,0,9.104391978,47.29107666,0,47.29107666
576,2020,17,3,20,18,17_3_20_18,2020_17_3_20_18,Dọc,Doc,Garcinia multiflora Champ. ex Benth,43.8,13.9,0,0,0,0,0,0,a,103.8012545,22.32192743,0,0,9.475569735,56.75338308,0,56.75338308
577,2020,17,3,20,19,17_3_20_19,2020_17_3_20_19,Kháo vòng,Khao vong,Macchilus sp,47.3,15.1,0,0,0,0,0,0,b,103.8012591,22.32193171,0,0,9.904961727,69.47765107,0,69.47765107
578,2020,17,3,20,21,17_3_20_21,2020_17_3_20_21,Kháo vòng,Khao vong,Macchilus sp,40.7,13,0,0,0,0,0,0,b,103.8012639,22.32194105,Cung goc,Same stump,9.142097863,48.19166688,0,48.19166688
579,2020,17,3,20,20,17_3_20_20,2020_17_3_20_20,Kháo vòng,Khao vong,Macchilus sp,47.3,15.1,0,0,0,0,0,0,a,103.8012613,22.32194103,Cung goc,Same stump,9.904961727,69.47765107,0,69.47765107
580,2020,17,3,20,22,17_3_20_22,2020_17_3_20_22,Kháo vòng,Khao vong,Macchilus sp,36.8,11.7,0,0,0,0,0,0,b,103.8012667,22.32194107,Cung goc,Same stump,8.640836438,37.25539207,0,37.25539207
581,2020,17,3,20,24,17_3_20_24,2020_17_3_20_24,Kháo vòng,Khao vong,Macchilus sp,42.5,13.5,0,0,0,0,0,0,a,103.8012454,22.32187786,0,0,9.328638367,52.84607705,0,52.84607705
582,2020,17,3,20,26,17_3_20_26,2020_17_3_20_26,Kháo vòng,Khao vong,Macchilus sp,35.3,11.2,0,0,0,0,0,0,b,103.8012693,22.32187804,Cung goc,Same stump,8.441194713,33.48511871,0,33.48511871
583,2020,17,3,20,27,17_3_20_27,2020_17_3_20_27,Kháo vòng,Khao vong,Macchilus sp,40.2,12.8,0,0,0,0,0,0,a,103.8012717,22.32187806,Cung goc,Same stump,9.066549993,46.40050396,0,46.40050396
584,2020,17,3,20,28,17_3_20_28,2020_17_3_20_28,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,38,12.1,0,0,0,0,0,0,a,103.8012645,22.32187773,0,0,8.797710281,40.44407095,0,40.44407095
585,2020,17,3,20,29,17_3_20_29,2020_17_3_20_29,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,70,22.3,0,0,0,0,0,0,a,103.8012597,22.32185954,0,0,12.20336471,180.0955939,0,180.0955939
586,2020,17,3,20,30,17_3_20_30,2020_17_3_20_30,Kháo vòng,Khao vong,Macchilus sp,31.5,10,0,0,0,0,0,0,a,103.8012457,22.32185086,0,0,7.944411093,25.3872208,0,25.3872208
587,2020,17,3,20,32,17_3_20_32,2020_17_3_20_32,Kháo vòng,Khao vong,Macchilus sp,21,6.7,0,0,0,0,0,0,c,103.8012985,22.32185549,Cung goc,Same stump,6.411717622,9.543909577,0,9.543909577
588,2020,17,3,20,31,17_3_20_31,2020_17_3_20_31,Kháo vòng,Khao vong,Macchilus sp,26.8,8.5,0,0,0,0,0,0,b,103.8012965,22.32185548,Cung goc,Same stump,7.282586989,17.06828246,0,17.06828246
589,2020,17,3,20,33,17_3_20_33,2020_17_3_20_33,Kháo vòng,Khao vong,Macchilus sp,35.5,11.3,0,0,0,0,0,0,b,103.8013007,22.32185551,Cung goc,Same stump,8.481449337,34.22020602,0,34.22020602
590,2020,17,3,20,34,17_3_20_34,2020_17_3_20_34,Kháo vòng,Khao vong,Macchilus sp,32,10.2,0,0,0,0,0,0,a,103.8013036,22.32185553,0,0,8.029058967,26.64556079,0,26.64556079
591,2020,17,3,20,38,17_3_20_38,2020_17_3_20_38,Kháo vòng,Khao vong,Macchilus sp,30.5,9.7,0,0,0,0,0,0,a,103.8012883,22.32194123,0,0,7.81594954,23.56672852,0,23.56672852
592,2020,17,3,20,39,17_3_20_39,2020_17_3_20_39,Kháo vòng,Khao vong,Macchilus sp,39.5,12.6,0,0,0,0,0,0,a,103.8013053,22.32193657,Cung goc,Same stump,8.990451449,44.6492731,0,44.6492731
593,2020,17,3,20,41,17_3_20_41,2020_17_3_20_41,Kháo vòng,Khao vong,Macchilus sp,34,10.8,0,0,0,0,0,0,a,103.8013102,22.3219366,Cung goc,Same stump,8.278479817,30.63849256,0,30.63849256
594,2020,17,3,20,42,17_3_20_42,2020_17_3_20_42,Kháo vòng,Khao vong,Macchilus sp,47,15,0,0,0,0,0,0,a,103.801313,22.32193663,Cung goc,Same stump,9.869799698,68.35897839,0,68.35897839
595,2020,17,3,20,43,17_3_20_43,2020_17_3_20_43,Kháo vòng,Khao vong,Macchilus sp,60.5,19.3,0,0,0,0,0,0,a,103.8013155,22.32193664,Cung goc,Same stump,11.29525858,126.5361365,0,126.5361365
596,2020,17,3,20,46,17_3_20_46,2020_17_3_20_46,Kháo vòng,Khao vong,Macchilus sp,31.3,10,0,0,0,0,0,0,a,103.8013315,22.32196431,Cung goc,Same stump,7.944411093,25.3872208,0,25.3872208
597,2020,17,3,20,45,17_3_20_45,2020_17_3_20_45,Kháo vòng,Khao vong,Macchilus sp,49.5,15.8,0,0,0,0,0,0,a,103.801329,22.32196429,Cung goc,Same stump,10.14812719,77.61086614,0,77.61086614
598,2020,17,3,20,44,17_3_20_44,2020_17_3_20_44,Kháo vòng,Khao vong,Macchilus sp,31.1,9.9,0,0,0,0,0,0,a,103.8013261,22.32196427,Cung goc,Same stump,7.901792139,24.7714941,0,24.7714941
599,2020,17,3,20,47,17_3_20_47,2020_17_3_20_47,Kháo vòng,Khao vong,Macchilus sp,64.6,20.6,0,0,0,0,0,0,a,103.801334,22.32196433,Cung goc,Same stump,11.69628813,148.3795291,0,148.3795291
600,2020,17,3,20,48,17_3_20_48,2020_17_3_20_48,Kháo vòng,Khao vong,Macchilus sp,50.1,16,0,0,0,0,0,0,a,103.8013368,22.32196426,Cung goc,Same stump,10.21667842,80.03280849,0,80.03280849
601,2020,17,3,20,50,17_3_20_50,2020_17_3_20_50,Kháo vòng,Khao vong,Macchilus sp,48,15.3,0,0,0,0,0,0,a,103.8013446,22.32193713,0,0,9.97496263,71.74725144,0,71.74725144
602,2020,17,3,20,52,17_3_20_52,2020_17_3_20_52,Kháo vòng,Khao vong,Macchilus sp,58,18.5,0,0,0,0,0,0,a,103.8013507,22.32193717,Cung goc,Same stump,11.04220854,114.1036921,0,114.1036921
603,2020,17,3,20,53,17_3_20_53,2020_17_3_20_53,Kháo vòng,Khao vong,Macchilus sp,64.8,20.6,0,0,0,0,0,0,a,103.8013539,22.3219372,Cung goc,Same stump,11.69628813,148.3795291,0,148.3795291
604,2020,17,3,20,55,17_3_20_55,2020_17_3_20_55,Kháo vòng,Khao vong,Macchilus sp,55,17.5,0,0,0,0,0,0,a,103.8013566,22.32188754,0,0,10.71862914,99.61908826,0,99.61908826
605,2020,17,3,20,58,17_3_20_58,2020_17_3_20_58,Vỏ mản,Vo man,Ficus glandulifera Wall,21,6.7,0,0,0,0,0,0,a,103.8013714,22.32185134,0,0,6.411717622,9.543909577,0,9.543909577
606,2020,17,3,20,61,17_3_20_61,2020_17_3_20_61,Kháo vòng,Khao vong,Macchilus sp,51.8,16.5,0,0,0,0,0,0,a,103.8013708,22.32191447,Cung goc,Same stump,10.38633467,86.28104875,0,86.28104875
607,2020,17,3,20,60,17_3_20_60,2020_17_3_20_60,Kháo vòng,Khao vong,Macchilus sp,39,12.4,0,0,0,0,0,0,a,103.801368,22.32191445,Cung goc,Same stump,8.913789379,42.9376967,0,42.9376967
608,2020,17,3,20,62,17_3_20_62,2020_17_3_20_62,Kháo vòng,Khao vong,Macchilus sp,36.8,11.7,0,0,0,0,0,0,a,103.8013733,22.32191449,Cung goc,Same stump,8.640836438,37.25539207,0,37.25539207
609,2020,17,3,20,63,17_3_20_63,2020_17_3_20_63,Kháo vòng,Khao vong,Macchilus sp,40,12.7,0,0,0,0,0,0,a,103.801376,22.32191062,0,0,9.028570346,45.51991431,0,45.51991431
610,2020,17,3,20,65,17_3_20_65,2020_17_3_20_65,Kháo vòng,Khao vong,Macchilus sp,45.2,14.4,0,0,0,0,0,0,a,103.8013761,22.32190141,Cung goc,Same stump,9.656497722,61.87073102,0,61.87073102
611,2020,17,3,20,64,17_3_20_64,2020_17_3_20_64,Kháo vòng,Khao vong,Macchilus sp,58.4,18.6,0,0,0,0,0,0,a,103.8013732,22.32190139,Cung goc,Same stump,11.0741142,115.6163215,0,115.6163215
612,2020,17,3,20,66,17_3_20_66,2020_17_3_20_66,Kháo vòng,Khao vong,Macchilus sp,32.5,10.4,0,0,0,0,0,0,a,103.8013787,22.32190152,Cung goc,Same stump,8.112938852,27.940012,0,27.940012
613,2020,17,3,20,67,17_3_20_67,2020_17_3_20_67,Kháo vòng,Khao vong,Macchilus sp,26.5,8.4,0,0,0,0,0,0,a,103.8013819,22.32190146,Cung goc,Same stump,7.236605038,16.58188846,0,16.58188846
614,2020,17,3,20,68,17_3_20_68,2020_17_3_20_68,Kháo vòng,Khao vong,Macchilus sp,37,11.8,0,0,0,0,0,0,a,103.8013759,22.32189238,Cung goc,Same stump,8.680285626,38.03808114,0,38.03808114
615,2020,17,3,20,70,17_3_20_70,2020_17_3_20_70,Kháo vòng,Khao vong,Macchilus sp,82.3,26.2,0,0,0,0,0,0,a,103.8014102,22.32188793,0,0,13.30278916,266.9931822,0,266.9931822
616,2020,17,3,20,72,17_3_20_72,2020_17_3_20_72,Ba soi,Ba soi,Macaranga denticulata,28,8.9,0,0,0,0,0,0,a,103.8014248,22.32186094,Cung goc,Same stump,7.46404926,19.0975641,0,19.0975641
617,2020,17,3,20,73,17_3_20_73,2020_17_3_20_73,Ba soi,Ba soi,Macaranga denticulata,47.4,15.1,0,0,0,0,0,0,a,103.8014269,22.32186105,Cung goc,Same stump,9.904961727,69.47765107,0,69.47765107
618,2020,17,3,20,74,17_3_20_74,2020_17_3_20_74,Kháo vòng,Khao vong,Macchilus sp,38.3,12.2,0,0,0,0,0,0,a,103.8014295,22.32187001,Cung goc,Same stump,8.836550419,41.26549473,0,41.26549473
619,2020,17,3,20,75,17_3_20_75,2020_17_3_20_75,Kháo vòng,Khao vong,Macchilus sp,36,11.5,0,0,0,0,0,0,a,103.8014318,22.32187003,Cung goc,Same stump,8.561464996,35.71875808,0,35.71875808
620,2020,17,3,21,3,17_3_21_3,2020_17_3_21_3,Kháo vòng,Khao vong,Macchilus sp,49.7,15.8,10.5,0,0,0,0,0,a,103.8006431,22.32183637,Cung goc,Same stump,10.14812719,77.61086614,79.24985807,79.24985807
621,2020,17,3,21,2,17_3_21_2,2020_17_3_21_2,Kháo vòng,Khao vong,Macchilus sp,42.2,13.4,10.5,0,0,0,0,0,a,103.8006406,22.32183636,Cung goc,Same stump,9.291590586,51.89488728,55.93449394,55.93449394
622,2020,17,3,21,4,17_3_21_4,2020_17_3_21_4,Kháo vòng,Khao vong,Macchilus sp,57,18.2,10.5,0,0,0,0,0,a,103.8006456,22.32183639,Cung goc,Same stump,10.94600742,109.6362041,106.8753271,106.8753271
623,2020,17,3,21,10,17_3_21_10,2020_17_3_21_10,Kháo vòng,Khao vong,Macchilus sp,26.8,8.5,6.5,0,0,0,0,0,a,103.8006532,22.32178749,0,0,7.282586989,17.06828246,15.91914173,15.91914173
624,2020,17,3,21,11,17_3_21_11,2020_17_3_21_11,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,23.6,7.5,9,0,0,0,0,0,b,103.8006486,22.32179197,Cung goc,Same stump,6.810714276,12.57179546,14.91464665,14.91464665
625,2020,17,3,21,12,17_3_21_12,2020_17_3_21_12,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,27.8,8.9,8.5,0,0,0,0,0,b,103.8006511,22.32179199,Cung goc,Same stump,7.46404926,19.0975641,20.68159626,20.68159626
626,2020,17,3,21,14,17_3_21_14,2020_17_3_21_14,Kháo vòng,Khao vong,Macchilus sp,41,13.1,12.5,0,0,0,0,0,a,103.8006296,22.32178289,Cung goc,Same stump,9.179669178,49.10230895,59.33462356,59.33462356
627,2020,17,3,21,13,17_3_21_13,2020_17_3_21_13,Kháo vòng,Khao vong,Macchilus sp,40,12.7,12.5,0,0,0,0,0,a,103.800627,22.32178287,Cung goc,Same stump,9.028570346,45.51991431,55.56828129,55.56828129
628,2020,17,3,21,15,17_3_21_15,2020_17_3_21_15,Kháo vòng,Khao vong,Macchilus sp,33.3,10.6,9,0,0,0,0,0,a,103.8006322,22.32178291,Cung goc,Same stump,8.196072288,29.27088639,30.99918334,30.99918334
629,2020,17,3,21,16,17_3_21_16,2020_17_3_21_16,Kháo vòng,Khao vong,Macchilus sp,44.6,14.2,13,0,0,0,0,0,a,103.8006347,22.32178302,Cung goc,Same stump,9.584482511,59.7924664,72.07844128,72.07844128
630,2020,17,3,21,20,17_3_21_20,2020_17_3_21_20,Kháo vòng,Khao vong,Macchilus sp,35.7,11.4,10.5,0,0,0,0,0,a,103.8006148,22.32177393,Cung goc,Same stump,8.521538725,34.96474016,39.73935969,39.73935969
631,2020,17,3,21,19,17_3_21_19,2020_17_3_21_19,Kháo vòng,Khao vong,Macchilus sp,41.6,13.2,11,0,0,0,0,0,a,103.8006125,22.32177391,Cung goc,Same stump,9.217107425,50.02303704,55.75129136,55.75129136
632,2020,17,3,21,18,17_3_21_18,2020_17_3_21_18,Kháo vòng,Khao vong,Macchilus sp,24.4,7.8,10.5,0,0,0,0,0,a,103.8006095,22.32177389,Cung goc,Same stump,6.955192502,13.83594206,17.81066567,17.81066567
633,2020,17,3,21,17,17_3_21_17,2020_17_3_21_17,Kháo vòng,Khao vong,Macchilus sp,28.5,9.1,10,0,0,0,0,0,a,103.8006071,22.32177387,Cung goc,Same stump,7.553357849,20.1630271,23.94793456,23.94793456
634,2020,17,3,21,21,17_3_21_21,2020_17_3_21_21,Kháo vòng,Khao vong,Macchilus sp,52.5,16.7,11.5,0,0,0,0,0,a,103.8006171,22.32177395,Cung goc,Same stump,10.45352682,88.85833378,94.21107632,94.21107632
635,2020,17,3,21,22,17_3_21_22,2020_17_3_21_22,Kháo vòng,Khao vong,Macchilus sp,48.4,15.4,10.5,0,0,0,0,0,a,103.8006199,22.32177397,Cung goc,Same stump,10.00980357,72.8982419,75.06669684,75.06669684
636,2020,17,3,21,23,17_3_21_23,2020_17_3_21_23,Kháo vòng,Khao vong,Macchilus sp,35,11.1,11,0,0,0,0,0,a,103.8006225,22.32177398,Cung goc,Same stump,8.400772688,32.75944111,38.64686029,38.64686029
637,2020,17,3,21,24,17_3_21_24,2020_17_3_21_24,Kháo vòng,Khao vong,Macchilus sp,38,12.1,11.5,0,0,0,0,0,a,103.8006251,22.321774,Cung goc,Same stump,8.797710281,40.44407095,47.66237435,47.66237435
638,2020,17,3,21,25,17_3_21_25,2020_17_3_21_25,Kháo vòng,Khao vong,Macchilus sp,31.5,10,9,0,0,0,0,0,a,103.8006279,22.32177403,Cung goc,Same stump,7.944411093,25.3872208,27.40522732,27.40522732
639,2020,17,3,21,26,17_3_21_26,2020_17_3_21_26,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,29,9.2,7.5,0,0,0,0,0,a,103.8006436,22.32176944,0,0,7.597669927,20.70861196,20.54498763,20.54498763
640,2020,17,3,21,28,17_3_21_28,2020_17_3_21_28,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,39,12.4,6,0,0,0,0,0,a,103.8006394,22.32174737,0,0,8.913789379,42.9376967,33.68527039,33.68527039
641,2020,17,3,21,30,17_3_21_30,2020_17_3_21_30,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,25,8,6.5,0,0,0,0,0,b,103.8006586,22.32175131,Nghieng dong,Lean east,7.050080013,14.71871176,14.00358429,14.00358429
642,2020,17,3,21,32,17_3_21_32,2020_17_3_21_32,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,36.2,11.5,10,0,0,0,0,0,b,103.8006496,22.32169289,0,0,8.561464996,35.71875808,39.28720374,39.28720374
643,2020,17,3,21,33,17_3_21_33,2020_17_3_21_33,Dạ nâu,Da nau,Chaetocarpus castanocarpus Thw,59,18.8,8.5,0,0,0,0,0,a,103.80062,22.32167903,0,0,11.13768727,118.6769489,100.5548655,100.5548655
644,2020,17,3,21,34,17_3_21_34,2020_17_3_21_34,Trâm vỏ đỏ,Tram vo do,Syzygium zeylanicum (L.) DC,46.3,14.7,10,0,0,0,0,0,a,103.8006059,22.32166538,0,0,9.763654564,65.06709115,66.02828632,66.02828632
645,2020,17,3,21,35,17_3_21_35,2020_17_3_21_35,Sơn trà răng cưa,Son tra rang cua,Not in report,51,16.2,8.5,0,0,0,0,0,a,103.8005769,22.32166516,0,0,10.28483253,96.02256909,79.78497129,79.78497129
646,2020,17,3,21,37,17_3_21_37,2020_17_3_21_37,Trường mật,Truong mat,Paviesia annamensis Pierre,28.7,9.1,8,0,0,0,0,0,a,103.8005572,22.32165689,Cung goc,Same stump,7.553357849,20.1630271,20.88586824,20.88586824
647,2020,17,3,21,38,17_3_21_38,2020_17_3_21_38,Trường mật,Truong mat,Paviesia annamensis Pierre,29.4,9.4,7.5,0,0,0,0,0,a,103.8005594,22.3216569,Cung goc,Same stump,7.685627674,21.82569668,21.50097587,21.50097587
648,2020,17,3,21,36,17_3_21_36,2020_17_3_21_36,Trường mật,Truong mat,Paviesia annamensis Pierre,48.2,15.4,7.5,0,0,0,0,0,a,103.800555,22.32165687,Cung goc,Same stump,10.00980357,72.8982419,61.07397786,61.07397786
649,2020,17,3,21,39,17_3_21_39,2020_17_3_21_39,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,27.6,8.8,8.5,0,0,0,0,0,a,103.8006106,22.32169242,0,0,7.41904524,18.5776019,20.19324083,20.19324083
650,2020,17,3,21,40,17_3_21_40,2020_17_3_21_40,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,25.7,8.2,8.5,0,0,0,0,0,a,103.8006154,22.32170158,Cung goc,Same stump,7.143871207,15.63390834,17.39192303,17.39192303
651,2020,17,3,21,41,17_3_21_41,2020_17_3_21_41,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,25,8,9,0,0,0,0,0,c,103.8006177,22.3217016,Cung goc,Same stump,7.050080013,14.71871176,17.09574823,17.09574823
652,2020,17,3,21,43,17_3_21_43,2020_17_3_21_43,Lòng trứng,Long trung,Lindera glauca (Sieb et Zucc) Blunne,26,8.3,5,0,0,0,0,0,c,103.8006055,22.32171027,cn,Broken on top,7.190367949,16.10377836,12.88819759,12.88819759
653,2020,17,3,21,42,17_3_21_42,2020_17_3_21_42,Lòng trứng,Long trung,Lindera glauca (Sieb et Zucc) Blunne,30.7,9.8,5.5,0,0,0,0,0,c,103.8006033,22.32171025,cn,Broken on top,7.858972623,24.16467666,19.41550076,19.41550076
654,2020,17,3,21,45,17_3_21_45,2020_17_3_21_45,Lòng trứng,Long trung,Lindera glauca (Sieb et Zucc) Blunne,32.6,10.4,6.5,0,0,0,0,0,c,103.8006103,22.3217103,cn,Broken on top,8.112938852,27.940012,24.38970858,24.38970858
655,2020,17,3,21,46,17_3_21_46,2020_17_3_21_46,Kháo vòng,Khao vong,Macchilus sp,33.7,10.7,8.5,0,0,0,0,0,c,103.800586,22.32174156,Nghieng dong,Lean east,8.237365545,29.95007884,30.53197392,30.53197392
656,2020,17,3,21,47,17_3_21_47,2020_17_3_21_47,Kháo vòng,Khao vong,Macchilus sp,44.6,14.2,12.5,0,0,0,0,0,c,103.800586,22.32174662,Nghieng dong,Lean east,9.584482511,59.7924664,70.36589987,70.36589987
657,2020,17,3,21,49,17_3_21_49,2020_17_3_21_49,Kháo vòng,Khao vong,Macchilus sp,34,10.8,11.5,0,0,0,0,0,a,103.8005766,22.32173715,0,0,8.278479817,30.63849256,37.47880459,37.47880459
658,2020,17,3,21,48,17_3_21_48,2020_17_3_21_48,Kháo vòng,Khao vong,Macchilus sp,39.5,12.6,10.5,0,0,0,0,0,a,103.8005743,22.32173714,0,0,8.990451449,44.6492731,49.10685425,49.10685425
659,2020,17,3,21,50,17_3_21_50,2020_17_3_21_50,Kháo vòng,Khao vong,Macchilus sp,34.6,11,12,0,0,0,0,0,a,103.8005789,22.32173717,0,0,8.360181048,32.04313592,39.9917675,39.9917675
660,2020,17,3,21,51,17_3_21_51,2020_17_3_21_51,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,41.1,13.1,9,0,0,0,0,0,a,103.8005671,22.32169643,Cung goc,Same stump,9.179669178,49.10230895,48.51083443,48.51083443
661,2020,17,3,21,52,17_3_21_52,2020_17_3_21_52,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,39,12.4,9,0,0,0,0,0,a,103.8005688,22.32169645,Cung goc,Same stump,8.913789379,42.9376967,43.19182836,43.19182836
662,2020,17,3,21,53,17_3_21_53,2020_17_3_21_53,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,43.8,13.9,8.5,0,0,0,0,0,a,103.8005709,22.32169646,Cung goc,Same stump,9.475569735,56.75338308,53.09599568,53.09599568
663,2020,17,3,21,54,17_3_21_54,2020_17_3_21_54,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,25.9,8.2,8.5,0,0,0,0,0,a,103.8005732,22.32169648,Cung goc,Same stump,7.143871207,15.63390834,17.39192303,17.39192303
664,2020,17,3,21,55,17_3_21_55,2020_17_3_21_55,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,45.2,14.4,9,0,0,0,0,0,a,103.8005755,22.3216965,Cung goc,Same stump,9.656497722,61.87073102,59.25682896,59.25682896
665,2020,17,3,21,56,17_3_21_56,2020_17_3_21_56,Trường mật,Truong mat,Paviesia annamensis Pierre,51.2,16.3,11,0,0,0,0,0,a,103.8005526,22.32168323,0,0,10.3187629,83.74844929,87.09626422,87.09626422
666,2020,17,3,21,58,17_3_21_58,2020_17_3_21_58,Bời lời nhớt,Boi loi nhot,Litsea glutinosa (Lour.) C.B. Rob,30.5,9.7,5.5,0,0,0,0,0,b,103.8005232,22.32169186,0,0,7.81594954,23.56672852,18.99890429,18.99890429
667,2020,17,3,21,59,17_3_21_59,2020_17_3_21_59,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,49,15.6,13,0,0,0,0,0,a,103.800528,22.3217012,0,0,10.07917145,75.23275949,87.9358359,87.9358359
668,2020,17,3,21,60,17_3_21_60,2020_17_3_21_60,Dọc,Doc,Garcinia multiflora Champ. ex Benth,31,9.9,8.5,0,0,0,0,0,a,103.8005524,22.32170545,0,0,7.901792139,24.7714941,25.90498703,25.90498703
669,2020,17,3,21,61,17_3_21_61,2020_17_3_21_61,Trường mật,Truong mat,Paviesia annamensis Pierre,44,14,9.5,0,0,0,0,0,a,103.8005569,22.32170548,0,0,9.511994303,57.75601264,57.71135067,57.71135067
670,2020,17,3,21,62,17_3_21_62,2020_17_3_21_62,Trường mật,Truong mat,Paviesia annamensis Pierre,30.5,9.7,10,0,0,0,0,0,a,103.8005471,22.32171462,0,0,7.81594954,23.56672852,27.41019909,27.41019909
671,2020,17,3,21,63,17_3_21_63,2020_17_3_21_63,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,52.6,16.8,10,0,0,0,0,0,a,103.8004792,22.32170491,0,0,10.48698262,90.16380818,87.57323546,87.57323546
672,2020,17,3,21,64,17_3_21_64,2020_17_3_21_64,Dạ nâu,Da nau,Chaetocarpus castanocarpus Thw,52.2,16.6,8,0,0,0,0,0,a,103.8004891,22.32171392,0,0,10.41997778,87.56409059,74.4657181,74.4657181
673,2020,17,3,21,65,17_3_21_65,2020_17_3_21_65,Dạ nâu,Da nau,Chaetocarpus castanocarpus Thw,46,14.6,8,0,0,0,0,0,a,103.8004838,22.32172779,0,0,9.728049529,63.99106633,56.76036987,56.76036987
674,2020,17,3,21,66,17_3_21_66,2020_17_3_21_66,Trâm vỏ đỏ,Tram vo do,Syzygium zeylanicum (L.) DC,54,17.2,8.5,0,0,0,0,0,a,103.800518,22.32172778,0,0,10.61988944,95.49861103,83.31239688,83.31239688
675,2020,17,3,21,67,17_3_21_67,2020_17_3_21_67,Kháo vòng,Khao vong,Macchilus sp,51,16.2,12,0,0,0,0,0,a,103.8005323,22.32176401,0,0,10.28483253,82.49883148,90.68087478,90.68087478
676,2020,17,3,21,68,17_3_21_68,2020_17_3_21_68,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,33.3,10.6,9,0,0,0,0,0,a,103.8005515,22.32176867,0,0,8.196072288,29.27088639,30.99918334,30.99918334
677,2020,17,3,21,69,17_3_21_69,2020_17_3_21_69,Dạ nâu,Da nau,Chaetocarpus castanocarpus Thw,34.7,11.1,8,0,0,0,0,0,a,103.8005615,22.32177335,0,0,8.400772688,32.75944111,31.79221838,31.79221838
678,2020,17,3,21,70,17_3_21_70,2020_17_3_21_70,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,54.8,17.5,12.5,0,0,0,0,0,a,103.8005709,22.32178246,0,0,10.71862914,99.61908826,109.4661189,109.4661189
679,2020,17,3,21,71,17_3_21_71,2020_17_3_21_71,Kháo vòng,Khao vong,Macchilus sp,36.5,11.6,9,0,0,0,0,0,a,103.8004886,22.32176821,0,0,8.601230224,36.48229652,37.51018141,37.51018141
680,2020,17,3,21,78,17_3_21_78,2020_17_3_21_78,Trường mật,Truong mat,Paviesia annamensis Pierre,39,12.4,8.5,0,0,0,0,0,a,103.800513,22.32176839,0,0,8.913789379,42.9376967,41.70443573,41.70443573
