No,Year,ODV,ONC,ODD,Order,ID,YID,Species,Species_en,Species_sci,Peri_cm,DBH_cm,Ht_m,Hdc_m,E_m,W_m,S_m,N_m,Quality,Long,Lat,Ghi_chu,Note,Hreg_m,AGB_Hreg,AGB_Ho,AGB_kg
244,2020,83,3,7,11,83_3_7_11,2020_83_3_7_11,Lòng mức,Long muc,Wrightia balance,46.5,14.8089172,10,0,0,0,0,0,B,105.1189691,20.95791656,0,0,10.39311584,68.67154868,67.06717469,67.06717469
245,2020,83,3,7,12,83_3_7_12,2020_83_3_7_12,Chẩn,Chan,Microdesmis caseariaefolia,41.5,13.21656051,11,0,0,0,0,0,A,105.1189501,20.9579108,0,0,9.827177569,52.16590197,55.89931381,55.89931381
246,2020,83,3,7,13,83_3_7_13,2020_83_3_7_13,Ngát,Ngat,Gironniera nervosa,88,28.02547771,19,0,0,0,0,0,A,105.1189481,20.95791242,0,0,13.69392332,313.384644,383.0683706,383.0683706
247,2020,83,3,7,14,83_3_7_14,2020_83_3_7_14,Máu chó,Mau cho,Knema tonkinensis,116,36.94267516,17,0,0,0,0,0,A,105.1190137,20.95796677,0,0,15.18544001,598.8656305,641.7775129,641.7775129
248,2020,83,3,7,15,83_3_7_15,2020_83_3_7_15,Vàng anh,Vang anh,Saraca dives,31.5,10.03184713,7,0,0,0,0,0,A,105.1190178,20.95795403,0,0,8.486721937,26.61448968,23.65033376,23.65033376
249,2020,83,3,7,16,83_3_7_16,2020_83_3_7_16,Mì chính,Mi chinh,Khongbiet,35.5,11.30573248,7.5,0,0,0,0,0,A,105.1190239,20.957943,0,0,9.062385375,35.67704044,31.76899587,31.76899587
250,2020,83,3,7,17,83_3_7_17,2020_83_3_7_17,Vàng anh,Vang anh,Saraca dives,94.5,30.0955414,15,0,0,0,0,0,A,105.1189948,20.95793362,0,0,14.07527272,370.5463764,385.28779,385.28779
251,2020,83,3,7,18,83_3_7_18,2020_83_3_7_18,Táu,Tau,Vatica thorelii,83,26.43312102,15,0,0,0,0,0,A,105.1189942,20.9579264,0,0,13.38270373,273.042907,292.8251721,292.8251721
252,2020,83,3,7,20,83_3_7_20,2020_83_3_7_20,Thừng mực,Thung muc,Wrightia tomentosa,21.5,6.847133758,7,0,0,0,0,0,A,105.1190214,20.95787189,0,0,6.708476744,10.27364337,10.54510649,10.54510649
253,2020,83,3,7,21,83_3_7_21,2020_83_3_7_21,Máu chó,Mau cho,Knema tonkinensis,43,13.69426752,11,0,0,0,0,0,B,105.1190264,20.9578577,0,0,10.00303636,56.84868616,60.25837999,60.25837999
254,2020,83,3,7,22,83_3_7_22,2020_83_3_7_22,Vàng anh,Vang anh,Saraca dives,58.5,18.63057325,10,0,0,0,0,0,B,105.1190302,20.9578464,0,0,11.55686094,119.0937217,108.9837462,108.9837462
255,2020,83,3,7,23,83_3_7_23,2020_83_3_7_23,Gội,Goi,Amoora gigantea,30.5,9.713375796,8.5,0,0,0,0,0,A,105.1190006,20.95783097,0,0,8.33287272,24.58199166,24.88310374,24.88310374
256,2020,83,3,7,24,83_3_7_24,2020_83_3_7_24,Vàng anh,Vang anh,Saraca dives,84,26.75159236,12,0,0,0,0,0,B,105.11901,20.95782022,0,0,13.4462871,280.861661,261.9342941,261.9342941
257,2020,83,3,7,26,83_3_7_26,2020_83_3_7_26,Thị,Thi,Ebennaceae,30.5,9.713375796,7,0,0,0,0,0,A,105.1189633,20.95780407,0,0,8.33287272,24.58199166,22.09059508,22.09059508
258,2020,83,3,7,27,83_3_7_27,2020_83_3_7_27,Thị,Thi,Ebennaceae,33,10.50955414,9,0,0,0,0,0,B,105.1189645,20.95783434,0,0,8.709703458,29.83663572,30.44246877,30.44246877
259,2020,83,3,7,28,83_3_7_28,2020_83_3_7_28,Bứa,Bua,Garcinia oblongifolia,60,19.10828025,14,0,0,0,0,0,A,105.1189685,20.95786389,0,0,11.68691786,126.509062,141.3207292,141.3207292
260,2020,83,3,7,29,83_3_7_29,2020_83_3_7_29,Kẹn,Ken,Aesculus assamica,74,23.56687898,15,0,0,0,0,0,A,105.1189506,20.95787574,0,0,12.7768869,208.2001059,229.7170859,229.7170859
261,2020,83,3,7,30,83_3_7_30,2020_83_3_7_30,Chẩn,Chan,Microdesmis caseariaefolia,32.5,10.35031847,9,0,0,0,0,0,A,105.1189379,20.95785334,0,0,8.636376434,28.73930888,29.4752516,29.4752516
262,2020,83,3,7,31,83_3_7_31,2020_83_3_7_31,Chẩn,Chan,Microdesmis caseariaefolia,39,12.42038217,8,0,0,0,0,0,A,105.1189408,20.95785261,0,0,9.521186281,44.86414832,40.32258894,40.32258894
263,2020,83,3,7,33,83_3_7_33,2020_83_3_7_33,Thừng mực,Thung muc,Wrightia tomentosa,52,16.56050955,9,0,0,0,0,0,A,105.1189287,20.95787982,0,0,10.9562567,89.84652241,79.63985493,79.63985493
264,2020,83,3,7,34,83_3_7_34,2020_83_3_7_34,Vàng anh,Vang anh,Saraca dives,113,35.98726115,17,0,0,0,0,0,A,105.1189219,20.95788407,0,0,15.04246165,563.3068396,607.1822016,607.1822016
265,2020,83,3,7,35,83_3_7_35,2020_83_3_7_35,Gió rừng,Gio rung,KhongcotrongDS,24.5,7.802547771,9,0,0,0,0,0,A,105.1189051,20.95786176,0,0,7.305762602,16.64521053,20.38548431,20.38548431
266,2020,83,3,7,36,83_3_7_36,2020_83_3_7_36,Chìa vôi,Chia voi,Cissus modeccoides,34.5,10.98726115,8.5,0,0,0,0,0,A,105.1189017,20.95788029,0,0,8.924004688,33.26967328,32.29141471,32.29141471
267,2020,83,3,7,37,83_3_7_37,2020_83_3_7_37,Bứa,Bua,Garcinia oblongifolia,57.5,18.31210191,16,0,0,0,0,0,A,105.1189117,20.95782688,0,0,11.46848215,114.2902435,140.1754716,140.1754716
268,2020,83,3,8,1,83_3_8_1,2020_83_3_8_1,Thị,Thi,Ebennaceae,89.5,28.50318471,0,0,0,0,0,0,A,105.1192087,20.95796203,0,0,13.78415185,326.0992271,0,326.0992271
269,2020,83,3,8,2,83_3_8_2,2020_83_3_8_2,Thị,Thi,Ebennaceae,57,18.15286624,0,0,0,0,0,0,A,105.1192231,20.9579284,0,0,11.42377425,111.9303146,0,111.9303146
270,2020,83,3,8,3,83_3_8_3,2020_83_3_8_3,Chò chỉ,Cho chi,Parashorea chinensis,25,7.961783439,0,0,0,0,0,0,B,105.119203,20.95791098,0,0,7.399178236,15.00860867,0,15.00860867
271,2020,83,3,8,4,83_3_8_4,2020_83_3_8_4,Sảng,Sang,Sterculia lanceolata,170.5,54.29936306,0,0,0,0,0,0,A,105.1191928,20.95791578,0,0,17.32203644,1465.940176,0,1465.940176
272,2020,83,3,8,5,83_3_8_5,2020_83_3_8_5,Bứa,Bua,Garcinia oblongifolia,47.5,15.12738854,0,0,0,0,0,0,A,105.1191982,20.95792083,0,0,10.49977144,72.2832241,0,72.2832241
273,2020,83,3,8,6,83_3_8_6,2020_83_3_8_6,Sung,Sung,KhongcotrongDS,25,7.961783439,0,0,0,0,0,0,A,105.1191696,20.95797118,0,0,7.399178236,17.52697333,0,17.52697333
274,2020,83,3,8,7,83_3_8_7,2020_83_3_8_7,Thị,Thi,Ebennaceae,71,22.61146497,0,0,0,0,0,0,A,105.1191594,20.95797155,0,0,12.5600378,188.7613226,0,188.7613226
275,2020,83,3,8,8,83_3_8_8,2020_83_3_8_8,Vàng anh,Vang anh,Saraca dives,66,21.01910828,0,0,0,0,0,0,B,105.1191621,20.95791038,0,0,12.17949806,158.7272167,0,158.7272167
276,2020,83,3,8,9,83_3_8_9,2020_83_3_8_9,Thị,Thi,Ebennaceae,40,12.7388535,0,0,0,0,0,0,B,105.1191604,20.95789863,0,0,9.645604666,47.70999455,0,47.70999455
277,2020,83,3,8,10,83_3_8_10,2020_83_3_8_10,Gội,Goi,Amoora gigantea,35,11.14649682,0,0,0,0,0,0,A,105.1191711,20.95786926,0,0,8.9936281,34.46141527,0,34.46141527
278,2020,83,3,8,11,83_3_8_11,2020_83_3_8_11,Vàng anh,Vang anh,Saraca dives,63,20.06369427,0,0,0,0,0,0,A,105.1191717,20.9578482,"Same stump with 12,13","Same stump with 12,13",11.93849046,142.1031117,0,142.1031117
279,2020,83,3,8,12,83_3_8_12,2020_83_3_8_12,Vàng anh,Vang anh,Saraca dives,115,36.62420382,0,0,0,0,0,0,A,105.1191458,20.95782843,"Same stump with 11,13","Same stump with 11,13",15.13816123,586.8770587,0,586.8770587
280,2020,83,3,8,13,83_3_8_13,2020_83_3_8_13,Vàng anh,Vang anh,Saraca dives,162,51.59235669,0,0,0,0,0,0,A,105.1191445,20.9578241,"Same stump with 12,11","Same stump with 12,11",17.03465475,1302.246886,0,1302.246886
281,2020,83,3,8,14,83_3_8_14,2020_83_3_8_14,Bứa,Bua,Garcinia oblongifolia,85,27.07006369,0,0,0,0,0,0,A,105.1191439,20.95780458,0,0,13.50918593,288.8047956,0,288.8047956
282,2020,83,3,8,15,83_3_8_15,2020_83_3_8_15,Thị,Thi,Ebennaceae,28,8.917197452,0,0,0,0,0,0,A,105.1191434,20.95779482,0,0,7.928188307,19.89820332,0,19.89820332
283,2020,83,3,8,16,83_3_8_16,2020_83_3_8_16,Chò chỉ,Cho chi,Parashorea chinensis,26,8.280254777,0,0,0,0,0,0,A,105.1191682,20.95780438,0,0,7.581306012,16.55149418,0,16.55149418
284,2020,83,3,8,19,83_3_8_19,2020_83_3_8_19,Vàng anh,Vang anh,Saraca dives,51,16.24203822,0,0,0,0,0,0,B,105.119143,20.95785627,0,0,10.85795102,85.75647856,0,85.75647856
285,2020,83,3,8,20,83_3_8_20,2020_83_3_8_20,Thị,Thi,Ebennaceae,26,8.280254777,0,0,0,0,0,0,A,105.1191337,20.95790127,0,0,7.581306012,16.55149418,0,16.55149418
286,2020,83,3,8,22,83_3_8_22,2020_83_3_8_22,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,30,9.554140127,0,0,0,0,0,0,A,105.1191328,20.95793787,0,0,8.254297381,23.60006028,0,23.60006028
287,2020,83,3,8,23,83_3_8_23,2020_83_3_8_23,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,23.5,7.484076433,0,0,0,0,0,0,A,105.1191189,20.95793281,0,0,7.11393824,12.85415458,0,12.85415458
288,2020,83,3,8,24,83_3_8_24,2020_83_3_8_24,Vàng anh,Vang anh,Saraca dives,103,32.80254777,0,0,0,0,0,0,C,105.1191037,20.95792234,Broken on top,Broken on top,14.53936122,453.5082679,0,453.5082679
289,2020,83,3,8,25,83_3_8_25,2020_83_3_8_25,Máu chó,Mau cho,Knema tonkinensis,33,10.50955414,0,0,0,0,0,0,A,105.1191049,20.95790391,0,0,8.709703458,29.83663572,0,29.83663572
290,2020,83,3,8,26,83_3_8_26,2020_83_3_8_26,Vàng anh,Vang anh,Saraca dives,147,46.81528662,0,0,0,0,0,0,A,105.1191087,20.95787816,0,0,16.49169738,1039.50982,0,1039.50982
291,2020,83,3,8,27,83_3_8_27,2020_83_3_8_27,Xương cá,Xuong ca,Canthium diccocum (Gagnep) T et B,61.5,19.58598726,0,0,0,0,0,0,A,105.1191149,20.95787445,0,0,11.8140844,134.1782378,0,134.1782378
292,2020,83,3,8,31,83_3_8_31,2020_83_3_8_31,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,34,10.82802548,0,0,0,0,0,0,A,105.1190796,20.95786589,0,0,8.853492196,32.10170408,0,32.10170408
293,2020,83,3,8,32,83_3_8_32,2020_83_3_8_32,Thị,Thi,Ebennaceae,26,8.280254777,0,0,0,0,0,0,A,105.1190686,20.95787077,0,0,7.581306012,16.55149418,0,16.55149418
294,2020,83,3,8,33,83_3_8_33,2020_83_3_8_33,Vàng anh,Vang anh,Saraca dives,55,17.51592357,0,0,0,0,0,0,A,105.1190558,20.95786563,"Same stump with 35,34","Same stump with 35,34",11.24135164,102.7676357,0,102.7676357
295,2020,83,3,8,34,83_3_8_34,2020_83_3_8_34,Vàng anh,Vang anh,Saraca dives,71,22.61146497,0,0,0,0,0,0,A,105.1190577,20.95786391,"Same stump with 35,33","Same stump with 35,33",12.5600378,188.7613226,0,188.7613226
296,2020,83,3,8,35,83_3_8_35,2020_83_3_8_35,Vàng anh,Vang anh,Saraca dives,23.5,7.484076433,0,0,0,0,0,0,A,105.1190535,20.95786329,"Same stump with 33,34","Same stump with 33,34",7.11393824,12.85415458,0,12.85415458
297,2020,83,3,8,36,83_3_8_36,2020_83_3_8_36,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,21,6.687898089,0,0,0,0,0,0,A,105.1190797,20.95790203,0,0,6.602136504,9.679622886,0,9.679622886
298,2020,83,3,8,37,83_3_8_37,2020_83_3_8_37,Thị,Thi,Ebennaceae,55.5,17.67515924,0,0,0,0,0,0,A,105.1190699,20.95790583,0,0,11.2875079,105.0168971,0,105.0168971
299,2020,83,3,8,38,83_3_8_38,2020_83_3_8_38,Vàng anh,Vang anh,Saraca dives,100,31.84713376,0,0,0,0,0,0,A,105.1190657,20.95796041,0,0,14.37970037,423.1525199,0,423.1525199
300,2020,83,3,8,39,83_3_8_39,2020_83_3_8_39,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,22,7.006369427,0,0,0,0,0,0,A,105.1190402,20.95790956,0,0,6.8127477,10.88794448,0,10.88794448
301,2020,83,3,8,40,83_3_8_40,2020_83_3_8_40,Trường vải,Truong vai,Nephelium melliferum Gagnep,41,13.05732484,0,0,0,0,0,0,A,105.1192249,20.95788612,0,0,9.767307033,50.65551804,0,50.65551804
302,2020,83,3,8,41,83_3_8_41,2020_83_3_8_41,Bứa,Bua,Garcinia oblongifolia,45,14.33121019,0,0,0,0,0,0,A,105.1192263,20.95789018,0,0,10.22924463,63.44967767,0,63.44967767
303,2020,83,3,9,1,83_3_9_1,2020_83_3_9_1,Thị,Thi,Ebennaceae,127,40.44585987,18,0,0,0,0,0,A,105.119418,20.95796053,0,0,15.68217914,739.7897095,805.0302291,805.0302291
304,2020,83,3,9,2,83_3_9_2,2020_83_3_9_2,Vàng anh,Vang anh,Saraca dives,23.5,7.484076433,7.5,0,0,0,0,0,A,105.1194033,20.95791951,"Same stump with 3,4","Same stump with 3,4",7.11393824,12.85415458,13.27745635,13.27745635
305,2020,83,3,9,3,83_3_9_3,2020_83_3_9_3,Vàng anh,Vang anh,Saraca dives,37,11.78343949,8,0,0,0,0,0,B,105.1194018,20.95791608,"Same stump with 2,4","Same stump with 2,4",9.263676779,39.46829915,36.0743059,36.0743059
306,2020,83,3,9,4,83_3_9_4,2020_83_3_9_4,Vàng anh,Vang anh,Saraca dives,42,13.37579618,9,0,0,0,0,0,B,105.1194049,20.9579168,"Same stump with2,3","Same stump with2,3",9.886413517,53.70149507,50.69605771,50.69605771
307,2020,83,3,9,5,83_3_9_5,2020_83_3_9_5,Thị,Thi,Ebennaceae,19,6.050955414,6,0,0,0,0,0,A,105.1194123,20.95791842,0,0,6.154258018,7.502953305,7.387085973,7.387085973
308,2020,83,3,9,7,83_3_9_7,2020_83_3_9_7,Chò chỉ,Cho chi,Parashorea chinensis,89,28.34394904,20,0,0,0,0,0,A,105.1193897,20.95788175,0,0,13.75422971,321.8294417,404.8666302,404.8666302
309,2020,83,3,9,8,83_3_9_8,2020_83_3_9_8,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,23.5,7.484076433,7.5,0,0,0,0,0,B,105.1193868,20.95788149,0,0,7.11393824,12.85415458,13.27745635,13.27745635
310,2020,83,3,9,9,83_3_9_9,2020_83_3_9_9,Vàng anh,Vang anh,Saraca dives,69,21.97452229,13,0,0,0,0,0,A,105.1193859,20.95785239,0,0,12.41081948,176.39555,181.4835362,181.4835362
311,2020,83,3,9,10,83_3_9_10,2020_83_3_9_10,Côm tầng,Com tang,Elaeocarpus griffithii (Wight.) A. Gray,59,18.78980892,17,0,0,0,0,0,A,105.1194181,20.95785427,0,0,11.6005428,121.5374145,153.626655,153.626655
312,2020,83,3,9,11,83_3_9_11,2020_83_3_9_11,Máu chó,Mau cho,Knema tonkinensis,53.5,17.03821656,11,0,0,0,0,0,A,105.119417,20.95781379,0,0,11.10059243,96.18443848,95.64911148,95.64911148
313,2020,83,3,9,12,83_3_9_12,2020_83_3_9_12,Thị,Thi,Ebennaceae,20,6.369426752,8,0,0,0,0,0,A,105.1194127,20.9577996,0,0,6.382895083,8.55175198,9.821621928,9.821621928
314,2020,83,3,9,13,83_3_9_13,2020_83_3_9_13,Kẹn,Ken,Aesculus assamica,255,81.21019108,22,0,0,0,0,0,A,105.1194039,20.95780214,0,0,19.62173898,3706.884359,3976.22568,3976.22568
315,2020,83,3,9,14,83_3_9_14,2020_83_3_9_14,Cà lồ,Ca lo,Caryodaphnopsis tonkinensis,20,6.369426752,6.5,0,0,0,0,0,C,105.1193594,20.95779973,Broken on top,Broken on top,6.382895083,8.55175198,8.647606522,8.647606522
316,2020,83,3,9,15,83_3_9_15,2020_83_3_9_15,Vàng anh,Vang anh,Saraca dives,85,27.07006369,13.5,0,0,0,0,0,A,105.1193552,20.95780615,0,0,13.50918593,288.8047956,288.6843788,288.6843788
317,2020,83,3,9,16,83_3_9_16,2020_83_3_9_16,Vàng anh,Vang anh,Saraca dives,106,33.75796178,14.5,0,0,0,0,0,A,105.1193499,20.95782251,0,0,14.69482462,485.0492624,481.0963618,481.0963618
318,2020,83,3,9,17,83_3_9_17,2020_83_3_9_17,Thị,Thi,Ebennaceae,70.5,22.4522293,13.5,0,0,0,0,0,C,105.1193455,20.95783634,0,0,12.5230929,185.6255847,194.3741399,194.3741399
319,2020,83,3,9,18,83_3_9_18,2020_83_3_9_18,Thị,Thi,Ebennaceae,73.5,23.40764331,15,0,0,0,0,0,B,105.1193409,20.95779532,0,0,12.74130452,204.8856825,226.4469743,226.4469743
320,2020,83,3,9,19,83_3_9_19,2020_83_3_9_19,Thị,Thi,Ebennaceae,38,12.10191083,13,0,0,0,0,0,B,105.1193438,20.95779586,0,0,9.393923087,42.11718656,51.40028488,51.40028488
321,2020,83,3,9,20,83_3_9_20,2020_83_3_9_20,Vàng anh,Vang anh,Saraca dives,123,39.17197452,17,0,0,0,0,0,A,105.1193256,20.95779939,0,0,15.50629008,686.6133327,726.4405356,726.4405356
322,2020,83,3,9,21,83_3_9_21,2020_83_3_9_21,Chìa vôi,Chia voi,Cissus modeccoides,54.5,17.3566879,14.5,0,0,0,0,0,B,105.1193009,20.95779209,0,0,11.19481797,100.5458557,117.8274698,117.8274698
323,2020,83,3,9,22,83_3_9_22,2020_83_3_9_22,Cà lồ,Ca lo,Caryodaphnopsis tonkinensis,25,7.961783439,7.5,0,0,0,0,0,A,105.1192861,20.95781731,0,0,7.399178236,15.00860867,15.13366435,15.13366435
324,2020,83,3,9,24,83_3_9_24,2020_83_3_9_24,Cà lồ,Ca lo,Caryodaphnopsis tonkinensis,35.5,11.30573248,10,0,0,0,0,0,A,105.1192878,20.95786502,0,0,9.062385375,35.67704044,37.89687748,37.89687748
325,2020,83,3,9,26,83_3_9_26,2020_83_3_9_26,Vàng anh,Vang anh,Saraca dives,34,10.82802548,7,0,0,0,0,0,B,105.1192969,20.95788263,Same stump with 27,Same stump with 27,8.853492196,32.10170408,27.79596324,27.79596324
326,2020,83,3,9,27,83_3_9_27,2020_83_3_9_27,Vàng anh,Vang anh,Saraca dives,24,7.643312102,6.5,0,0,0,0,0,A,105.1192972,20.95788209,Same stump with26,Same stump with26,7.21070298,13.55118615,12.71593852,12.71593852
327,2020,83,3,9,28,83_3_9_28,2020_83_3_9_28,Chín tầng,Chin tang,KhongcotrongDS,77,24.52229299,16,0,0,0,0,0,A,105.119273,20.9578953,0,0,12.98591646,269.6350837,330.2756734,330.2756734
328,2020,83,3,9,31,83_3_9_31,2020_83_3_9_31,Chẩn,Chan,Microdesmis caseariaefolia,20,6.369426752,6.5,0,0,0,0,0,A,105.1193307,20.95788559,0,0,6.382895083,8.55175198,8.647606522,8.647606522
329,2020,83,3,9,32,83_3_9_32,2020_83_3_9_32,Vàng anh,Vang anh,Saraca dives,24,7.643312102,7.5,0,0,0,0,0,A,105.1193314,20.95789707,0,0,7.21070298,13.55118615,13.88197638,13.88197638
330,2020,83,3,9,33,83_3_9_33,2020_83_3_9_33,Sảng,Sang,Sterculia lanceolata,126,40.12738854,18,0,0,0,0,0,A,105.1193456,20.9579154,0,0,15.63868939,726.28717,791.683709,791.683709
331,2020,83,3,9,34,83_3_9_34,2020_83_3_9_34,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,23,7.324840764,6,0,0,0,0,0,C,105.1193335,20.95791974,0,0,7.015403741,12.17804084,11.06488911,11.06488911
